Symbol,Company Name,Market Cap,Revenue,Op. Income,Net Income,EPS,FCF
MATW,Matthews International Corporation,741137107,1625543000,37033000,-65162000,-2.11,-17280000
NOAH,Noah Holdings Limited,158086328,358788317,111432264,79514186,1.13,
ADTN,"ADTRAN Holdings, Inc.",742884110,983368000,-56402000,-108954000,-1.31,105200000
UVE,"Universal Insurance Holdings, Inc.",739398646,1567371000,97515000,66387000,2.29,269548000
SENEA,Seneca Foods Corporation,740545722,1571618000,75542000,43448000,6.23,307220000
WLKP,Westlake Chemical Partners LP,738247748,1101803000,339553000,52638000,1.48,244036000
QD,Qudian Inc.,761911040,18988925,-50241347,73354853,0.43,
JBSS,"John B. Sanfilippo & Son, Inc.",740610000,1107246000,84711000,58934000,5.03,-20167000
CCO,"Clear Channel Outdoor Holdings, Inc.",735578951,1201925000,313446000,21612000,0.04,-46603000
AXL,"American Axle & Manufacturing Holdings, Inc.",733344466,5833200000,175600000,42700000,0.35,170500000
BRSP,"BrightSpire Capital, Inc.",733165793,195250000,-21569000,-24789000,-0.22,71660000
SENEB,Seneca Foods Corporation,717182455,1458603000,107231000,63318000,6.24,-111511000
PROK,ProKidney Corp.,744503531,527000,-181641000,-72474000,-0.57,-146580000
MCBS,"MetroCity Bankshares, Inc.",732677933,145158000,89260000,66059000,2.56,33266000
RYI,Ryerson Holding Corporation,731881133,4439000000,16000000,-14600000,-0.45,137300000
AVBP,"ArriVent BioPharma, Inc.",731458042,,-148332000,-136983000,-4.02,-126629000
SHEN,Shenandoah Telecommunications Company,729582074,349477000,-25130000,-32585000,-0.62,-251250000
HRTG,"Heritage Insurance Holdings, Inc.",771096790,841668000,150573000,106943000,3.47,-34467000
HTB,"HomeTrust Bancshares, Inc.",736789700,202161000,75351000,59069000,3.43,104013000
CCNE,CNB Financial Corporation,734815415,224762000,67518000,50153000,2.39,78807000
RDVT,"Red Violet, Inc.",727818839,82399000,9831000,8708000,0.61,16478000
CCBG,"Capital City Bank Group, Inc.",727374699,240944000,75002000,58110000,3.41,69768000
AKBA,"Akebia Therapeutics, Inc.",726497404,203733000,4135000,-36484000,-0.18,-2379000
BWMN,Bowman Consulting Group Ltd.,725910971,462176000,5595000,10349000,0.62,31228000
PLOW,"Douglas Dynamics, Inc.",725788350,582341000,99025000,66267000,2.77,37339000
LINC,Lincoln Educational Services Corporation,724693728,467763000,23042000,14285000,0.46,-61910000
AQST,"Aquestive Therapeutics, Inc.",597381610,44132000,-52602000,-65042000,-0.70,-50020000
KE,"Kimball Electronics, Inc.",724386850,1486727000,45535000,16984000,0.68,150645000
UXIN,Uxin Limited,723176546,275404270,-29462884,-35452066,-0.17,
AMN,"AMN Healthcare Services, Inc.",723178692,2769926000,-291508000,-297838000,-7.78,255481000
TK,Teekay Corporation Ltd.,722208813,992518000,246513000,78904000,0.89,428926000
DEFT,DeFi Technologies Inc.,721053708,,,,0.04,
MRVI,"Maravai LifeSciences Holdings, Inc.",766334574,215853000,-323352000,-194719000,-1.36,-40622000
BFST,"Business First Bancshares, Inc.",719379765,291726000,97922000,71576000,2.51,80075000
MYGN,"Myriad Genetics, Inc.",716443628,832900000,-417200000,-395200000,-4.28,-50000000
TIPT,Tiptree Inc.,714378181,2024136000,194201000,56061000,1.26,114462000
FDUS,Fidus Investment Corporation,713966382,152305000,106170000,79012000,2.30,14929000
CANG,Cango Inc.,430367323,382564166,-195293096,-305925141,-3.57,
MTUS,Metallus Inc.,711468119,1052800000,-11800000,-22300000,-0.47,-81900000
BZH,"Beazer Homes USA, Inc.",727983030,2385816000,70043000,67650000,2.20,-59181000
VEL,"Velocity Financial, Inc.",710729326,281940000,114097000,80310000,2.21,26559000
TRST,TrustCo Bank Corp NY,710306208,177008000,70091000,53470000,2.82,49905000
DGICA,Donegal Group Inc.,680755927,994013276,105534203,82825218,2.39,78824244
LIND,"Lindblad Expeditions Holdings, Inc.",709519493,702280000,36931000,-14672000,-0.31,58617000
TBPH,"Theravance Biopharma, Inc.",708583435,77205000,-37196000,13031000,0.24,244776000
CSV,"Carriage Services, Inc.",708158749,407603000,99515000,52386000,3.33,37002000
GSBC,"Great Southern Bancorp, Inc.",706548878,224299000,83808000,68358000,5.87,73044000
CMCL,Caledonia Mining Corporation Plc,706189094,215870000,80384000,36741000,1.88,19092000
AHH,"Armada Hoffler Properties, Inc.",545881455,546158000,80477000,9996000,0.15,64318000
BTQ,BTQ Technologies Corp.,727984000,,,,,
CCCX,Churchill Capital Corp X,702700000,,,,,
HBNB,Hotel101 Global Holdings Corp.,700115670,35869776,485455608,226472452,-38.64,-25567209
WDH,Waterdrop Inc.,70162527,414828651,35488307,62161613,0.18,
FSBC,Five Star Bancorp,701085819,132133000,73098000,51877000,2.45,68117000
RGR,"Sturm, Ruger & Company, Inc.",700945897,536291000,2907000,5757000,0.31,38143000
ITRN,Ituran Location and Control Ltd.,697867488,339610000,73387000,55536000,2.79,59235000
SERV,Serve Robotics Inc.,698176123,1479862,-59670493,-55182006,-1.08,-56525074
LYTS,LSI Industries Inc.,708385984,573377000,35769000,24383000,0.79,34703000
APEI,"American Public Education, Inc.",696307344,644549000,44935000,19373000,1.06,73165000
STKL,SunOpta Inc.,694934121,763002000,24014000,-6423000,-0.06,35474000
SABR,Sabre Corporation,694345316,2943204000,319750000,-358545000,-0.92,-237525000
SXC,"SunCoke Energy, Inc.",694257174,1846200000,122700000,73600000,0.85,154000000
DAWN,"Day One Biopharmaceuticals, Inc.",693464186,187638000,-111737000,-94995000,-0.95,-65489000
DGICB,Donegal Group Inc.,588767114,943733082,7838879,5177459,2.39,34122621
VTLE,"Vital Energy, Inc.",709695607,1935411000,-655258000,-745501000,-19.91,-670330000
BKSY,BlackSky Technology Inc.,699005591,104662000,-45165000,-86063000,-2.97,-22361000
SCHL,Scholastic Corporation,670001734,1613900000,12100000,-10500000,-0.69,17100000
FLGT,"Fulgent Genetics, Inc.",691458304,303223000,-72722000,-51023000,-1.66,-59912000
TYRA,"Tyra Biosciences, Inc.",691245722,,-121650000,-105832000,-1.78,-86729000
ISOU,IsoEnergy Ltd.,538581709,,,,-0.53,
TEN,Tsakos Energy Navigation Limited,688114453,804061000,278558000,148272000,5.03,-113922000
RC,Ready Capital Corporation,685244724,-22507000,-279082000,-317428000,-1.83,258510000
AIOT,"PowerFleet, Inc.",692570685,391206000,-9689000,-38910000,-0.31,-28715000
TRNS,"Transcat, Inc.",686816122,288138000,18113000,13368000,1.43,20663000
THFF,First Financial Corporation,685085787,230446000,77046000,61974000,5.23,66425000
CINT,CI&T Inc.,696449307,477507986,62264784,34343442,0.25,83730180
NRIX,"Nurix Therapeutics, Inc.",682692740,88381000,-230454000,-207320000,-2.61,-225788000
STRW,"Strawberry Fields REIT, Inc.",159808919,135146000,72542000,5951000,0.60,-69155000
ACDC,ProFrac Holding Corp.,603754974,2132200000,-89400000,-278600000,-1.75,126200000
SES,SES AI Corporation,676086828,11360000,-109630000,-99814000,-0.31,-72141000
NAT,Nordic American Tankers Limited,677602122,349742000,77311000,46643000,0.22,125538000
TRTX,"TPG RE Finance Trust, Inc.",677450817,148117000,76849000,52426000,0.65,89342000
GDYN,"Grid Dynamics Holdings, Inc.",676512932,389227000,1237000,16991000,0.20,26583000
SLDP,"Solid Power, Inc.",676190737,22667000,-102515000,-93528000,-0.52,-76903000
MPB,"Mid Penn Bancorp, Inc.",675935672,191454000,54896000,44037000,2.39,50157000
RR,Richtech Robotics Inc.,422663413,4126000,-16314000,-15110000,-0.17,-19370000
IMOS,ChipMOS TECHNOLOGIES INC.,681799448,698550600,38539021,44307048,1.21,30663838
ORRF,"Orrstown Financial Services, Inc.",674391922,233724000,54705000,43280000,2.39,48899000
CAC,Camden National Corporation,672919416,197501000,58190000,49146000,3.16,28761000
CRML,Critical Metals Corp.,639928135,,-110277235,-160141015,16709.76,-17901841
PRME,"Prime Medicine, Inc.",912762870,4961000,-204223000,-199275000,-1.56,-106998000
VINP,Vinci Compass Investments Ltd.,669766530,151771325,39630032,30355354,0.47,-2418736
BJRI,"BJ's Restaurants, Inc.",669698898,1383611000,28765000,27507000,1.20,53270000
TERN,"Terns Pharmaceuticals, Inc.",668584407,,-105698000,-91745000,-1.03,-74359000
PLAY,"Dave & Buster's Entertainment, Inc.",667331376,2112600000,166600000,9700000,0.35,-313400000
INN,"Summit Hotel Properties, Inc.",610417284,727133000,66303000,-9888000,-0.09,-26958000
NPWR,NET Power Inc.,235964474,12000,-662792000,-561429000,-2.36,-130812000
RBBN,Ribbon Communications Inc.,664056926,863459000,16909000,-44378000,-0.25,7964000
ADSE,ADS-TEC Energy PLC,638341092,53369412,-39454269,-79488235,-1.51,-51373528
HTLD,"Heartland Express, Inc.",662614440,932244000,-44475000,-35864000,-0.47,58856000
NEXA,Nexa Resources S.A.,662193055,2785931000,320355000,-90721000,-0.69,262486000
GROY,Gold Royalty Corp.,660645417,12376000,-1801000,-1847000,-0.01,3012000
ANAB,"AnaptysBio, Inc.",660145586,123164000,-86136000,-132594000,-4.42,-128078000
KRO,"Kronos Worldwide, Inc.",659254355,1892000000,113300000,67500000,0.59,-48700000
PVLA,"Palvella Therapeutics, Inc.",659045437,-53000,-21736000,-26608000,-2.78,-14424000
CSTL,"Castle Biosciences, Inc.",658778062,346269000,-23050000,-9466000,-0.35,34572000
MGTX,MeiraGTx Holdings plc,657794700,37917000,-157920000,-157505000,-2.04,-134076000
HY,"Hyster-Yale, Inc.",658200725,3950600000,78200000,22200000,1.23,93000000
AMRK,"A-Mark Precious Metals, Inc.",656639637,10978614000,48803000,17320000,0.73,141669000
SIGA,"SIGA Technologies, Inc.",655910960,179639423,101052504,82179140,1.13,119008175
IBCP,Independent Bank Corporation,652970850,217457000,79863000,64738000,3.07,75998000
OLMA,"Olema Pharmaceuticals, Inc.",652712469,,-157126000,-142295000,-1.87,-127162000
LEGH,Legacy Housing Corporation,652332309,184284000,59238000,55285000,2.23,22652000
FCBC,"First Community Bankshares, Inc.",652743214,162762000,64079000,50137000,2.73,48882000
KROS,"Keros Therapeutics, Inc.",651877395,232844000,312000,18773000,0.33,53080000
MBUU,"Malibu Boats, Inc.",641521912,807561000,21761000,14879000,0.76,29132000
DOMO,"Domo, Inc.",625313445,318363000,-60358000,-77422000,-1.94,-7454000
CPS,Cooper-Standard Holdings Inc.,650496606,2719148000,114738000,29308000,1.68,28742000
GYRE,"Gyre Therapeutics, Inc.",649838729,102189000,9274000,4165000,0.01,73000
INNV,InnovAge Holding Corp.,649818461,853699000,-29761000,-30313000,-0.22,26603000
WSR,Whitestone REIT,637722050,155366000,67517000,33716000,0.66,18078000
NBBK,"NB Bancorp, Inc.",697613537,179117000,70944000,51229000,1.33,65185000
CMPX,"Compass Therapeutics, Inc.",517190766,,-67845000,-62028000,-0.45,-45315000
PMI,"Picard Medical, Inc.",71081862,4468000,,-27329000,-3.34,
MSIF,"MSC Income Fund, Inc.",640446818,,,,1.42,
TROX,Tronox Holdings plc,640439525,2949000000,6000000,-250000000,-1.59,-233000000
ZEPP,Zepp Health Corporation,178386735,199691660,-45936960,-77603640,-4.84,
BCAX,Bicara Therapeutics Inc.,638930868,,-121071000,-102672000,4.44,-101004000
REPX,"Riley Exploration Permian, Inc.",638343386,392885000,127772000,95694000,4.51,115091000
DNA,"Ginkgo Bioworks Holdings, Inc.",680797114,230815000,-313319000,-315194000,-5.82,-273713000
DJCO,Daily Journal Corporation,637224816,79159000,6653000,96714000,70.22,11895000
SPFI,"South Plains Financial, Inc.",637128147,199001000,69352000,54608000,3.20,60772000
ANGX,"Angel Studios, Inc.",636300000,184157855,-107377452,-105536321,-4.03,-83518932
URG,Ur-Energy Inc.,642097570,39488000,-51176835,-49030898,-0.17,-71661000
ADAM,"Adamas Trust, Inc.",634001325,164382000,-31901000,17381000,0.19,76831000
EGBN,"Eagle Bancorp, Inc.",633800717,116790000,-60277000,-30995000,-1.01,79081000
TBLD,Thornburg Income Builder Opportunities Trust,633938008,-108825518,-112677994,-112677994,2.33,
NX,Quanex Building Products Corporation,633100364,1839956000,-234062000,-284294000,-6.44,42767000
NAK,Northern Dynasty Minerals Ltd.,623580000,,-13897474,-58008029,-0.11,8373806
KRNT,Kornit Digital Ltd.,618782365,207639000,-31270000,-11269000,-0.25,27715000
CEVA,"CEVA, Inc.",628102991,106353000,-11414000,-10078000,-0.42,-225000
SNCY,"Sun Country Airlines Holdings, Inc.",628066933,1100145000,110953000,58890000,1.06,149103000
PRAA,"PRA Group, Inc.",626742100,1132016000,343802000,91643000,2.33,-61987000
KALV,"KalVista Pharmaceuticals, Inc.",626488598,1426000,-202790000,-203099000,-3.94,-168470000
OXM,"Oxford Industries, Inc.",625760448,1494535000,75692000,56831000,3.70,16536000
MYE,"Myers Industries, Inc.",624742441,825276000,46502000,9929000,0.26,57435000
OSPN,OneSpan Inc.,624691339,240622000,50746000,59908000,1.52,54581000
MATV,"Mativ Holdings, Inc.",623813442,1967300000,-400900000,-454200000,-8.35,51600000
SMBK,"SmartFinancial, Inc.",623108826,178960000,50958000,41740000,2.47,53362000
PHLT,"Performant Healthcare, Inc.",610065042,137357000,-48000,-885000,-0.01,-441000
CLNE,Clean Energy Fuels Corp.,620588481,420579000,-156980000,-203541000,-0.90,31247000
HTBK,Heritage Commerce Corp,619997839,180089000,54439000,39143000,0.63,43132000
SFIX,"Stitch Fix, Inc.",618103551,1267171000,-38905000,-28739000,-0.22,8885000
ULH,"Universal Logistics Holdings, Inc.",618745295,1668148000,116491000,61046000,2.32,-58958000
BLMN,"Bloomin' Brands, Inc.",615895375,3688242000,103465000,-4978000,-0.05,67273000
NPB,"Northpointe Bancshares, Inc.",615127396,208405000,,67278000,1.96,
CLMB,"Climb Global Solutions, Inc.",626070048,578437000,32974000,22101000,4.82,14157000
CRESY,"Cresud Sociedad Anónima, Comercial, Inmobiliaria, Financiera y Agropecuaria",550757871,780956197,-102470727,86134592,1.23,68625211
GOSS,"Gossamer Bio, Inc.",613928700,40237000,-145622000,-138743000,-0.62,-154378000
SMBC,"Southern Missouri Bancorp, Inc.",613083218,176077000,73994000,58578000,5.18,75294000
CLPT,"ClearPoint Neuro, Inc.",612610815,33593000,-22619000,-22223000,-0.81,-11715000
KREF,KKR Real Estate Finance Trust Inc.,610131266,157898000,-23958000,-44388000,-0.66,132136000
CGNT,Cognyte Software Ltd.,604445637,376566000,3444000,-4512000,-0.06,10729000
NBR,Nabors Industries Ltd.,607378461,3063654000,284844000,-107418000,-14.07,-97217000
ARVN,"Arvinas, Inc.",607163511,372800000,-118600000,-72600000,-1.01,-399000000
KODK,Eastman Kodak Company,511265024,1037000000,-34000000,11000000,-0.10,-120000000
GDEN,"Golden Entertainment, Inc.",606609446,649900000,41432000,15276000,0.57,49681000
NUS,"Nu Skin Enterprises, Inc.",605852032,1626325000,-13973000,100831000,2.02,58620000
SIBN,"SI-BONE, Inc.",606130151,185262000,-27611000,-23764000,-0.56,-12731000
GCI,"Gannett Co., Inc.",621656423,2390148000,17617000,45078000,0.69,43184000
GPRE,Green Plains Inc.,603857039,2397101000,-75482000,-151879000,-2.40,5178000
AIRO,"AIRO Group Holdings, Inc.",523194493,99759665,,-27187035,-0.99,
ARCT,Arcturus Therapeutics Holdings Inc.,602015908,122122000,-72573000,-60164000,-2.23,-65158000
NEXN,Nexxen International Ltd.,293059491,371746000,53171000,49694000,1.40,102861000
NFE,New Fortress Energy Inc.,600330393,2018761000,-568699000,-990539000,-3.82,-1829693000
CLB,Core Laboratories Inc.,599772239,517378000,53685000,29630000,0.64,42432000
SNDL,SNDL Inc.,599626402,689236496,-22516404,-71745985,-0.27,36217147
FUFU,BitFuFu Inc.,599647130,382937000,56053000,47651000,0.28,-117904000
AIIO,Robo.ai Inc.,587666665,11995000,-95376000,-172535000,-0.59,33480000
NB,NioCorp Developments Ltd.,529721212,,-11958000,-17982000,-0.36,-10665000
NFGC,New Found Gold Corp.,568350649,,-37961698,-32475842,-0.16,-37838186
HKD,AMTD Digital Inc.,907605139,20445000,46113000,44443000,0.23,4086000
MOFG,"MidWestOne Financial Group, Inc.",596754615,68312000,-76918000,-54259000,-3.52,59159000
ICHR,"Ichor Holdings, Ltd.",593176694,929180000,-7649000,-20686000,-0.61,-19018000
ERAS,"Erasca, Inc.",590033889,,-146709000,-128274000,-0.43,-99187000
CNCK,Coincheck Group N.V.,589973512,2707320442,-16773139,-111636740,-2.36,-11202277
GTN.A,"Gray Media, Inc.",626582016,3303000000,440000000,-9000000,1.53,32000000
SCVL,"Shoe Carnival, Inc.",587962224,1153927000,75759000,62475000,2.27,23671000
GHM,Graham Corporation,587319018,215432000,16527000,13859000,1.26,-9642000
DNUT,"Krispy Kreme, Inc.",587216000,1538841000,-492551000,-451424000,-2.65,-137233000
LXU,"LSB Industries, Inc.",586998144,538851000,-4262000,-33165000,-0.46,-52506000
EVAC,EQV Ventures Acquisition Corp. II,586700000,,,,,
APPS,"Digital Turbine, Inc.",585226652,503443000,-42648000,-81047000,-0.77,-7142000
ASPN,"Aspen Aerogels, Inc.",584759486,397175000,-272383000,-311913000,-3.81,-3298000
BXC,BlueLinx Holdings Inc.,584670177,2947258000,59556000,28403000,3.40,-23278000
HELE,Helen of Troy Limited,583984002,1862473000,-295053000,-333171000,-14.52,112127000
GAU,Galiano Gold Inc.,581578983,309575000,65965000,-8020000,-0.03,4565000
GBFH,GBank Financial Holdings Inc.,580901288,,,,1.27,
RHLD,"Resolute Holdings Management, Inc.",580961504,431475000,127102000,51993000,-336.97,
CPAC,Cementos Pacasmayo S.A.A.,596206487,430571831,86795024,45194648,0.52,
HIFS,Hingham Institution for Savings,578091339,203771000,72160000,20582000,15.35,18197000
LAR,Lithium Argentina AG,574542000,,-39720000,-18528000,-0.11,-33404000
ALRS,Alerus Financial Corporation,574464464,252131000,50424000,38709000,1.50,41338000
EU,enCore Energy Corp.,576251165,44522737,-90313802,-78485974,-0.43,-48507390
PUMP,ProPetro Holding Corp.,573900710,1366989000,-190405000,-151682000,-1.47,47891000
GOOD,Gladstone Commercial Corporation,573147223,153644000,51124000,15809000,0.37,-81197000
VSTS,Vestis Corporation,572185231,2707109000,76566000,-29972000,-0.23,268304000
UROY,Uranium Royalty Corp.,573307531,35625547,331240,-1438686,-0.01,10441613
GRRR,Gorilla Technology Group Inc.,493378690,93325178,-66358911,-74909264,-6.71,-31119613
ETON,"Eton Pharmaceuticals, Inc.",570408969,59276000,288000,-4128000,-0.17,12224000
NUTX,Nutex Health Inc.,569566454,624283846,201380199,67177243,12.39,69433374
ORKA,"Oruka Therapeutics, Inc.",569252069,,-113282000,-99977000,-0.11,-97925000
DH,Definitive Healthcare Corp.,414263116,244926000,-513886000,-304750000,-2.66,41270000
GNTY,"Guaranty Bancshares, Inc.",566815917,127325000,44852000,36056000,3.14,60219000
XYF,X Financial,91442672,1043372287,317660158,243061024,5.37,
ABL,"Abacus Global Management, Inc.",568295521,161724466,29949204,-1159016,-0.09,-130838972
SHBI,"Shore Bancshares, Inc.",566090366,208210000,71996000,53742000,1.61,50934000
MTA,Metalla Royalty & Streaming Ltd.,570986472,5962044,-1912000,-4720000,-0.05,1425000
ACIC,American Coastal Insurance Corporation,564702197,320072000,117546000,80855000,1.63,146897000
OFIX,Orthofix Medical Inc.,564373047,809030000,-95252000,-123709000,-3.17,461000
HZO,"MarineMax, Inc.",562559986,2320257000,46972000,-26781000,-1.34,-42707000
CCAP,"Crescent Capital BDC, Inc.",562223668,183171000,79177000,44176000,1.20,65355000
PRTH,"Priority Technology Holdings, Inc.",560224654,918558000,142199000,20866000,0.26,47719000
GTN,"Gray Media, Inc.",536501421,3549000000,749000000,148000000,1.54,708000000
WASH,"Washington Trust Bancorp, Inc.",560481562,113906000,-33616000,-24373000,-1.59,73867000
KOP,Koppers Holdings Inc.,560118122,1992600000,89200000,15100000,0.76,71900000
MNRO,"Monro, Inc.",560005852,1203187000,-6757000,-19095000,-0.69,79455000
